codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,timestamp
902113,,41,-22.878928,-43.340633,2025-02-17 18:10:53,43.6,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],87055.9,269,1.0,2025-02-17 15:10:58.619845
902118,,40,-22.964743,-43.391788,2025-02-17 17:57:45,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],80780.6, ,0.0,2025-02-17 15:10:58.619845
902117,,11,-22.87635,-43.329737,2025-02-17 17:15:54,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],96388.6, ,0.0,2025-02-17 15:10:58.619845
901052,,35,-22.973378,-43.368153,2025-02-17 18:10:48,60.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],177368.9,90,1.0,2025-02-17 15:10:58.619845
901056,,35,-23.001435,-43.365958,2025-02-17 18:10:38,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],148458.6,68,1.0,2025-02-17 15:10:58.619845
902125,,25,-23.009942,-43.449732,2025-02-17 18:10:28,55.4,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],124741.9,254,1.0,2025-02-17 15:10:58.619845
901044,,35,-22.964719,-43.391933,2025-02-17 18:10:49,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],173943.6, ,1.0,2025-02-17 15:10:58.619845
903033,,42,-22.844499,-43.30132,2025-02-17 18:06:07,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],88011.0,208,1.0,2025-02-17 15:10:58.619845
903034,,14,-23.008218,-43.440635,2025-02-17 17:41:40,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],815.5,203,0.0,2025-02-17 15:10:58.619845
902049,,46,-22.964668,-43.391721,2025-02-17 17:52:06,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],106709.6, ,0.0,2025-02-17 15:10:58.619845
902020,,41,-22.938511,-43.372261,2025-02-17 18:10:40,50.2,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],123847.2,185,1.0,2025-02-17 15:10:58.619845
902022,,43,-22.839694,-43.240283,2025-02-17 17:10:33,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],119767.4, ,0.0,2025-02-17 15:10:58.619845
901092,,35,-22.878358,-43.336293,2025-02-17 18:10:40,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],124464.8,358,1.0,2025-02-17 15:10:58.619845
901093,,53,-22.883854,-43.399614,2025-02-17 17:50:31,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],208308.9, ,0.0,2025-02-17 15:10:58.619845
902023,,0,-22.841375,-43.275766,2025-02-17 18:10:39,0.0,,,,153765.8, ,1.0,2025-02-17 15:10:58.619845
902059,,46,-22.85483,-43.25211,2025-02-17 18:10:44,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],171056.4, ,1.0,2025-02-17 15:10:58.619845
902056,,0,-22.854755,-43.252014,2025-02-17 18:10:46,0.0,,,,179056.9, ,1.0,2025-02-17 15:10:58.619845
901091,,52,-23.002184,-43.365797,2025-02-17 18:10:53,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],3291.7,171,1.0,2025-02-17 15:10:58.619845
901096,,52,-22.964561,-43.392255,2025-02-17 18:10:57,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],161062.7, ,1.0,2025-02-17 15:10:58.619845
901086,,53,-22.967603,-43.390738,2025-02-17 18:10:41,37.1,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],4745.5,192,1.0,2025-02-17 15:10:58.619845
902032,,43,-22.839629,-43.240334,2025-02-17 17:24:07,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],139301.2, ,0.0,2025-02-17 15:10:58.619845
902024,,31,-22.854712,-43.251944,2025-02-17 18:10:57,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],168940.5, ,1.0,2025-02-17 15:10:58.619845
901094,,35,-22.964742,-43.391931,2025-02-17 18:10:41,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],166787.6, ,1.0,2025-02-17 15:10:58.619845
902027,,46,-22.974045,-43.363711,2025-02-17 18:10:53,38.8,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174881.5,186,1.0,2025-02-17 15:10:58.619845
902031,,46,-22.964669,-43.391596,2025-02-17 17:59:00,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],169246.5, ,0.0,2025-02-17 15:10:58.619845
902028,,43,-22.839329,-43.240539,2025-02-17 18:05:11,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],164642.2, ,0.0,2025-02-17 15:10:58.619845
902029,,41,-22.876885,-43.33027,2025-02-17 18:10:56,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],136048.3, ,1.0,2025-02-17 15:10:58.619845
902018,,50,-22.983409,-43.365581,2025-02-17 18:10:27,26.7,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],163798.0,10,1.0,2025-02-17 15:10:58.619845
902046,,46,-22.856196,-43.326647,2025-02-17 18:10:42,54.1,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],152212.2,265,1.0,2025-02-17 15:10:58.619845
902010,,52,-22.965646,-43.391241,2025-02-17 17:49:01,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],150295.6, ,0.0,2025-02-17 15:10:58.619845
902026,,46,-22.841534,-43.277159,2025-02-17 18:10:47,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],141587.8, ,1.0,2025-02-17 15:10:58.619845
901089,,22,-23.000174,-43.342505,2025-02-17 18:10:39,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],210422.1,269,1.0,2025-02-17 15:10:58.619845
86850,,14,-23.008182,-43.442758,2023-05-03 12:22:53,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, ,,2025-02-17 15:10:58.619845
901062,,51,-23.008255,-43.44015,2025-02-17 14:42:37,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],239474.0,258,0.0,2025-02-17 15:10:58.619845
902033,,46,-22.940547,-43.372605,2025-02-17 18:10:46,41.8,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],178733.0,187,1.0,2025-02-17 15:10:58.619845
902053,,43,-22.839447,-43.240468,2025-02-17 18:10:47,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],162554.9, ,1.0,2025-02-17 15:10:58.619845
902035,,46,-22.995732,-43.365782,2025-02-17 18:10:55,58.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],133652.1,359,1.0,2025-02-17 15:10:58.619845
E902000,,31,-22.965624,-43.391574,2025-02-17 17:21:12,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],90288.1, ,0.0,2025-02-17 15:10:58.619845
901067,,22,-22.964809,-43.391666,2025-02-17 17:25:49,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],24926.9, ,0.0,2025-02-17 15:10:58.619845
E902004,,41,-22.919809,-43.646279,2025-02-17 18:10:56,17.9,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],154998.6,233,1.0,2025-02-17 15:10:58.619845
902062,,0,-22.854361,-43.251272,2025-02-17 18:10:56,0.0,,,,153823.4, ,1.0,2025-02-17 15:10:58.619845
902048,,43,-22.83944,-43.240451,2025-02-17 17:43:26,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],145374.1, ,0.0,2025-02-17 15:10:58.619845
902058,,46,-22.964408,-43.391807,2025-02-17 17:56:10,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],166116.0, ,0.0,2025-02-17 15:10:58.619845
902021,,43,-22.964528,-43.391738,2025-02-17 17:15:53,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],131186.6, ,0.0,2025-02-17 15:10:58.619845
901068,,22,-23.006758,-43.312762,2025-02-17 18:10:51,1.5,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],207529.5,76,1.0,2025-02-17 15:10:58.619845
902003,,0,-22.876349,-43.330407,2025-02-17 18:10:44,0.0,,,,152617.9, ,1.0,2025-02-17 15:10:58.619845
902102,,0,-23.001332,-43.365474,2025-02-17 18:10:44,0.0,,,,80528.3, ,1.0,2025-02-17 15:10:58.619845
901016,,22,-23.006467,-43.313025,2025-02-17 18:10:46,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],109959.5,262,1.0,2025-02-17 15:10:58.619845
902133,,25,-23.001986,-43.365859,2025-02-17 17:23:07,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],117837.9, ,0.0,2025-02-17 15:10:58.619845
901082,,53,-23.0006,-43.36886,2025-02-17 18:10:36,32.7,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],224637.7,155,1.0,2025-02-17 15:10:58.619845
902061,,46,-22.916283,-43.36165,2025-02-17 18:10:56,34.5,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],161322.9,29,1.0,2025-02-17 15:10:58.619845
902066,,46,-22.854624,-43.251223,2025-02-16 06:23:53,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],179197.3, ,0.0,2025-02-17 15:10:58.619845
902005,,42,-22.876844,-43.330261,2025-02-17 18:10:54,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152285.1,161,1.0,2025-02-17 15:10:58.619845
902052,,46,-22.841192,-43.276348,2025-02-17 18:10:55,13.5,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170584.1,267,1.0,2025-02-17 15:10:58.619845
902050,,46,-22.964381,-43.391598,2025-02-17 17:34:35,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],120693.0, ,0.0,2025-02-17 15:10:58.619845
902016,,50,-23.000152,-43.353191,2025-02-17 18:10:28,40.6,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],20880.7,91,1.0,2025-02-17 15:10:58.619845
902019,,50,-23.000711,-43.36455,2025-02-17 18:10:42,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],110409.1, ,1.0,2025-02-17 15:10:58.619845
E902009,,50,-23.006385,-43.313684,2025-02-17 18:10:53,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],130032.9, ,1.0,2025-02-17 15:10:58.619845
902063,,40,-22.964435,-43.39175,2025-02-17 17:53:32,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],134603.1, ,0.0,2025-02-17 15:10:58.619845
902017,,50,-23.006824,-43.312087,2025-02-17 17:29:56,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],120195.3, ,0.0,2025-02-17 15:10:58.619845
E902015,,50,-23.000225,-43.341076,2025-02-17 18:10:47,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],134633.7,272,1.0,2025-02-17 15:10:58.619845
902057,,41,-23.008644,-43.440529,2025-02-17 18:10:54,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],125107.9, ,1.0,2025-02-17 15:10:58.619845
902060,,46,-22.964698,-43.391633,2025-02-17 17:53:09,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],165951.9, ,0.0,2025-02-17 15:10:58.619845
902008,,50,-22.965087,-43.391611,2025-02-17 16:46:13,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],154613.3, ,0.0,2025-02-17 15:10:58.619845
902047,,46,-22.852813,-43.31281,2025-02-17 18:10:38,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],40904.4,43,1.0,2025-02-17 15:10:58.619845
902007,,50,-22.920714,-43.645306,2025-02-17 18:10:51,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],149383.7, ,1.0,2025-02-17 15:10:58.619845
902051,,46,-22.841594,-43.27533,2025-02-17 18:10:41,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170553.0, ,1.0,2025-02-17 15:10:58.619845
902067,,46,-23.001956,-43.366899,2025-02-17 17:18:53,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],170038.7, ,0.0,2025-02-17 15:10:58.619845
901088,,35,-23.00097,-43.365277,2025-02-17 18:10:29,16.6,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],217028.4,269,1.0,2025-02-17 15:10:58.619845
901078,,53,-22.964488,-43.392165,2025-02-17 18:02:06,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],146045.7, ,0.0,2025-02-17 15:10:58.619845
901098,,53,-22.921509,-43.397202,2025-02-17 18:10:52,60.4,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],185663.9,201,1.0,2025-02-17 15:10:58.619845
901090,,22,-22.964753,-43.391982,2025-02-17 18:10:57,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],150818.7, ,1.0,2025-02-17 15:10:58.619845
901055,,53,-23.002178,-43.365726,2025-02-17 17:26:37,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],189100.3, ,0.0,2025-02-17 15:10:58.619845
901076,,53,-22.973273,-43.386217,2025-02-17 18:10:50,40.6,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],176970.5,81,1.0,2025-02-17 15:10:58.619845
902054,,46,-22.841867,-43.275463,2025-02-17 18:10:51,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],177684.4,80,1.0,2025-02-17 15:10:58.619845
901079,,53,-23.001295,-43.364253,2025-02-17 12:26:22,9.8,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],226563.0,52,1.0,2025-02-17 15:10:58.619845
901084,,52,-22.96503,-43.392037,2025-02-17 18:10:50,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],219171.3,150,1.0,2025-02-17 15:10:58.619845
901070,,53,-23.001382,-43.36628,2025-02-17 18:10:42,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],174238.1,77,1.0,2025-02-17 15:10:58.619845
902080,,0,-22.854519,-43.251788,2025-02-17 18:10:49,0.0,,,,177905.8, ,1.0,2025-02-17 15:10:58.619845
901081,,22,-22.965027,-43.391126,2025-02-17 16:25:01,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],179478.7, ,0.0,2025-02-17 15:10:58.619845
902065,,43,-22.964553,-43.391713,2025-02-17 17:46:22,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],127735.8, ,0.0,2025-02-17 15:10:58.619845
901069,,52,-22.965283,-43.391218,2025-02-17 17:32:28,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],150299.8,59,0.0,2025-02-17 15:10:58.619845
901074,,53,-23.002093,-43.366306,2025-02-17 15:39:20,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],181880.4, ,0.0,2025-02-17 15:10:58.619845
901085,,53,-22.964639,-43.391561,2025-01-15 18:59:38,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],135432.9, ,0.0,2025-02-17 15:10:58.619845
902073,,43,-22.964663,-43.391802,2025-02-17 18:10:42,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],97580.3, ,1.0,2025-02-17 15:10:58.619845
902030,,41,-23.00688,-43.437261,2025-02-17 18:10:45,42.9,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],96371.4,63,1.0,2025-02-17 15:10:58.619845
902071,,46,-22.841288,-43.29866,2025-02-17 18:10:54,47.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],151069.6,236,1.0,2025-02-17 15:10:58.619845
RJG7D28 MOTO,RJG7D28,0,-23.00102,-43.364968,2025-02-17 17:54:17,0.0,,,,6513.1, ,0.0,2025-02-17 15:10:58.619845
902072,,43,-22.964425,-43.391681,2025-02-17 17:32:25,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],158195.9, ,0.0,2025-02-17 15:10:58.619845
902101,,40,-23.00224,-43.366887,2025-02-17 17:14:48,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78806.1, ,0.0,2025-02-17 15:10:58.619845
902068,,40,-22.964335,-43.391683,2025-02-17 17:39:59,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],137835.1, ,0.0,2025-02-17 15:10:58.619845
902064,,46,-22.918495,-43.365222,2025-02-17 18:10:57,40.8,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],0.0,239,1.0,2025-02-17 15:10:58.619845
902070,,46,-22.879488,-43.34157,2025-02-17 18:10:47,45.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],173246.8,29,1.0,2025-02-17 15:10:58.619845
901083,,53,-22.925038,-43.397591,2025-02-17 18:10:37,59.8,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],241644.3,155,1.0,2025-02-17 15:10:58.619845
901087,,35,-22.961515,-43.390332,2025-02-17 18:10:37,26.7,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],170656.2,27,1.0,2025-02-17 15:10:58.619845
902085,,0,-22.854088,-43.251624,2024-08-16 09:15:10,0.0,,,,108156.2, ,0.0,2025-02-17 15:10:58.619845
E902012,,22,-23.006837,-43.312561,2025-02-17 18:10:28,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17313.7,95,1.0,2025-02-17 15:10:58.619845
E902001,,31,-22.965709,-43.391312,2025-02-17 17:23:15,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],125361.5, ,0.0,2025-02-17 15:10:58.619845
E902006,,42,-22.876335,-43.329624,2025-02-17 17:12:47,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152444.6, ,0.0,2025-02-17 15:10:58.619845
E902011,,50,-23.006765,-43.312633,2025-02-17 17:38:50,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],133243.0, ,0.0,2025-02-17 15:10:58.619845
E902014,,50,-23.006516,-43.313381,2025-02-17 18:10:41,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],147236.2, ,1.0,2025-02-17 15:10:58.619845
E902002,,41,-22.920877,-43.645693,2025-02-17 18:10:51,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],101606.6, ,1.0,2025-02-17 15:10:58.619845
901095,,22,-22.964783,-43.391898,2025-02-17 18:10:33,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],53558.7,260,1.0,2025-02-17 15:10:58.619845
902069,,41,-22.958197,-43.381303,2025-02-17 18:10:41,21.9,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],127804.3,68,1.0,2025-02-17 15:10:58.619845
902094,,40,-22.964337,-43.391673,2025-02-17 17:42:10,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],98963.1, ,0.0,2025-02-17 15:10:58.619845
903068,,17,-22.91703,-43.633872,2025-02-17 18:10:34,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],102300.3,81,1.0,2025-02-17 15:10:58.619845
901097,,22,-22.964567,-43.391921,2025-02-17 17:15:44,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],163029.2, ,0.0,2025-02-17 15:10:58.619845
902081,,41,-22.877043,-43.330385,2025-02-17 18:10:44,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],104923.9, ,1.0,2025-02-17 15:10:58.619845
902075,,43,-22.964497,-43.391916,2025-02-17 18:10:55,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],75414.7, ,1.0,2025-02-17 15:10:58.619845
902013,,50,-22.999962,-43.361511,2025-02-17 18:06:35,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],152995.9,264,1.0,2025-02-17 15:10:58.619845
902082,,40,-22.964737,-43.391696,2025-02-17 18:10:47,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],104451.0, ,1.0,2025-02-17 15:10:58.619845
903062,,17,-22.91265,-43.594073,2025-02-17 18:10:44,26.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84900.2,68,1.0,2025-02-17 15:10:58.619845
902089,,41,-22.878997,-43.336289,2025-02-17 18:10:49,8.4,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],107482.4,357,1.0,2025-02-17 15:10:58.619845
903041,,14,-22.92067,-43.60823,2025-02-17 17:51:35,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],82393.4, ,0.0,2025-02-17 15:10:58.619845
903051,,17,-22.907552,-43.566285,2025-02-17 18:06:16,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132186.9,101,1.0,2025-02-17 15:10:58.619845
902055,,43,-22.96442,-43.391438,2025-02-17 18:02:19,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],49406.3, ,0.0,2025-02-17 15:10:58.619845
903044,,14,-23.008192,-43.440685,2025-02-17 17:35:36,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],153575.3, ,0.0,2025-02-17 15:10:58.619845
902086,,40,-23.00135,-43.367669,2025-02-17 13:30:55,14.9,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],102876.8,98,1.0,2025-02-17 15:10:58.619845
903036,,17,-22.918938,-43.607703,2025-02-17 18:10:43,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],82562.3,88,1.0,2025-02-17 15:10:58.619845
902043,,46,-22.838986,-43.295143,2025-02-17 18:10:49,35.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],175482.1,54,1.0,2025-02-17 15:10:58.619845
902036,,46,-22.964392,-43.391672,2025-02-17 17:37:31,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],172769.8, ,0.0,2025-02-17 15:10:58.619845
903039,,17,-23.00888,-43.440259,2025-02-17 17:16:51,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132320.299, ,0.0,2025-02-17 15:10:58.619845
903047,,17,-22.920052,-43.608486,2025-02-17 18:01:44,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],137250.0, ,0.0,2025-02-17 15:10:58.619845
902074,,41,-22.963406,-43.393893,2025-02-17 18:10:49,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],104433.4,216,1.0,2025-02-17 15:10:58.619845
902039,,46,-23.00063,-43.368419,2025-02-17 16:55:21,10.5,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],160358.5,255,1.0,2025-02-17 15:10:58.619845
903040,,17,-22.91134,-43.589858,2025-02-17 18:10:38,15.3,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],99968.0,256,1.0,2025-02-17 15:10:58.619845
902044,,46,-22.841217,-43.276251,2025-02-17 18:10:56,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],137646.5, ,1.0,2025-02-17 15:10:58.619845
902038,,46,-22.854919,-43.251984,2024-09-28 21:00:16,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],107501.8, ,0.0,2025-02-17 15:10:58.619845
903048,,14,-23.007901,-43.439913,2025-02-17 18:09:25,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],113098.1, ,0.0,2025-02-17 15:10:58.619845
902041,,46,-23.000635,-43.368338,2025-02-17 15:26:00,24.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],174453.5,287,1.0,2025-02-17 15:10:58.619845
903064,,17,-22.922173,-43.679688,2025-02-17 18:10:55,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],144084.9,331,1.0,2025-02-17 15:10:58.619845
902037,,46,-22.964573,-43.391665,2025-02-17 18:03:26,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174173.6, ,0.0,2025-02-17 15:10:58.619845
903069,,17,-22.917641,-43.68432,2025-02-17 18:10:56,37.7,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],81173.0,167,1.0,2025-02-17 15:10:58.619845
902034,,46,-22.854586,-43.251385,2025-02-17 18:10:47,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174384.3, ,1.0,2025-02-17 15:10:58.619845
902088,,40,-23.001173,-43.364291,2025-02-17 11:54:31,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78966.5, ,1.0,2025-02-17 15:10:58.619845
902042,,41,-22.854818,-43.2521,2025-01-06 12:35:57,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],159688.0, ,0.0,2025-02-17 15:10:58.619845
902040,,43,-22.839532,-43.24043,2025-02-17 17:29:16,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],162291.6, ,0.0,2025-02-17 15:10:58.619845
903049,,17,-22.803878,-43.341406,2025-01-31 19:00:16,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84240.3, ,0.0,2025-02-17 15:10:58.619845
903038,,14,-23.0081,-43.440218,2025-02-17 17:40:48,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],124515.4, ,0.0,2025-02-17 15:10:58.619845
903053,,17,-22.904867,-43.55677,2025-02-17 18:01:24,23.8,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],142283.2,15,1.0,2025-02-17 15:10:58.619845
